value,voltage
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
192,0.016113527122911423
384,0.0193362325474937
256,0.00966811627374685
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
384,0.0193362325474937
256,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
384,0.0193362325474937
256,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
384,0.016113527122911423
256,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.016113527122911423
384,0.016113527122911423
256,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
320,0.0193362325474937
384,0.016113527122911423
192,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
320,0.0193362325474937
384,0.012890821698329136
192,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
320,0.0193362325474937
384,0.012890821698329136
192,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
320,0.0193362325474937
384,0.012890821698329136
192,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.012890821698329136
320,0.0193362325474937
384,0.012890821698329136
192,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.012890821698329136
384,0.0193362325474937
320,0.012890821698329136
128,0.006445410849164568
0,0.16758068207827878
2048,0.058008697642481115
512,0.006445410849164568
384,0.016113527122911423
64,0.0
0,0.003222705424582284
64,0.0
0,0.0
0,0.0
192,0.012890821698329136
384,0.016113527122911423
256,0.006445410849164568
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
192,0.012890821698329136
384,0.0193362325474937
256,0.00966811627374685
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.0193362325474937
384,0.016113527122911423
192,0.006445410849164568
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
320,0.0193362325474937
384,0.016113527122911423
256,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
256,0.0193362325474937
320,0.012890821698329136
192,0.006445410849164568
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.012890821698329136
384,0.0193362325474937
320,0.012890821698329136
192,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1152,0.06767681391622797
1280,0.048340581368734266
1024,0.048340581368734266
576,0.012890821698329136
0,0.0
192,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
320,0.012890821698329136
192,0.006445410849164568
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
192,0.012890821698329136
320,0.016113527122911423
192,0.00966811627374685
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.0193362325474937
384,0.0193362325474937
320,0.012890821698329136
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.09990386816205081
2048,0.06445410849164569
832,0.022558937972075987
384,0.003222705424582284
0,0.0
0,0.006445410849164568
256,0.016113527122911423
256,0.012890821698329136
192,0.006445410849164568
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.012890821698329136
384,0.032227054245822846
640,0.0193362325474937
320,0.016113527122911423
192,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
256,0.0193362325474937
320,0.00966811627374685
192,0.006445410849164568
0,0.0
0,0.0
640,0.012890821698329136
512,0.012890821698329136
192,0.0
0,0.0
0,0.003222705424582284
256,0.0
0,0.0
192,0.016113527122911423
384,0.016113527122911423
256,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.0193362325474937
448,0.0193362325474937
192,0.006445410849164568
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.0193362325474937
384,0.016113527122911423
192,0.006445410849164568
192,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
320,0.0193362325474937
384,0.016113527122911423
256,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
320,0.0193362325474937
320,0.012890821698329136
192,0.006445410849164568
64,0.0
0,0.0
448,0.0
0,0.0
320,0.012890821698329136
0,0.0
0,0.0
0,0.0
0,0.0
64,0.012890821698329136
320,0.0193362325474937
256,0.00966811627374685
128,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.00966811627374685
64,0.0
128,0.00966811627374685
256,0.012890821698329136
64,0.0
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
64,0.0
0,0.0
0,0.0
0,0.0193362325474937
1216,0.048340581368734266
704,0.025781643396658272
256,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.003222705424582284
0,0.003222705424582284
64,0.003222705424582284
0,0.0
192,0.016113527122911423
384,0.022558937972075987
448,0.0193362325474937
768,0.1417990386816205
1792,0.05478599221789883
384,0.032227054245822846
64,0.0
0,0.0
0,0.003222705424582284
0,0.0
0,0.003222705424582284
0,0.0
0,0.0
64,0.012890821698329136
256,0.012890821698329136
320,0.006445410849164568
0,0.0
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
512,0.00966811627374685
0,0.0
192,0.012890821698329136
320,0.012890821698329136
256,0.00966811627374685
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.012890821698329136
320,0.016113527122911423
256,0.00966811627374685
128,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.0
576,0.012890821698329136
128,0.0193362325474937
384,0.0193362325474937
384,0.016113527122911423
448,0.022558937972075987
640,0.0193362325474937
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.022558937972075987
384,0.012890821698329136
128,0.006445410849164568
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
64,0.0
0,0.0
128,0.012890821698329136
320,0.022558937972075987
448,0.016113527122911423
256,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.012890821698329136
320,0.0193362325474937
384,0.012890821698329136
192,0.006445410849164568
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.012890821698329136
384,0.0193362325474937
320,0.012890821698329136
128,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
192,0.016113527122911423
384,0.0193362325474937
320,0.012890821698329136
64,0.0
448,0.006445410849164568
448,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
128,0.012890821698329136
320,0.0193362325474937
256,0.006445410849164568
64,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
192,0.016113527122911423
384,0.0193362325474937
320,0.012890821698329136
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
384,0.0193362325474937
256,0.00966811627374685
192,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
1344,0.041895170519569695
384,0.00966811627374685
192,0.0
0,0.0
0,0.003222705424582284
384,0.0193362325474937
320,0.012890821698329136
256,0.003222705424582284
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
320,0.022558937972075987
448,0.016113527122911423
192,0.00966811627374685
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
256,0.0193362325474937
384,0.012890821698329136
192,0.006445410849164568
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
768,0.1224628061341268
1792,0.07089951934081025
1088,0.048340581368734266
704,0.0193362325474937
448,0.016113527122911423
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.016113527122911423
384,0.0193362325474937
320,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
192,0.016113527122911423
384,0.0193362325474937
256,0.006445410849164568
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
192,0.016113527122911423
384,0.0193362325474937
320,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
192,0.016113527122911423
384,0.0193362325474937
256,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
384,0.0193362325474937
256,0.00966811627374685
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.0
768,0.029004348821240557
512,0.022558937972075987
896,0.029004348821240557
448,0.006445410849164568
192,0.0
320,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
256,0.016113527122911423
256,0.012890821698329136
192,0.006445410849164568
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
192,0.016113527122911423
320,0.012890821698329136
192,0.006445410849164568
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
320,0.022558937972075987
448,0.016113527122911423
256,0.012890821698329136
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
64,0.003222705424582284
64,0.003222705424582284
64,0.003222705424582284
64,0.13535362783245594
2048,0.06445410849164569
896,0.0386724650949874
768,0.032227054245822846
448,0.016113527122911423
192,0.0193362325474937
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
256,0.0193362325474937
320,0.00966811627374685
192,0.00966811627374685
128,0.012890821698329136
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.016113527122911423
384,0.0193362325474937
320,0.012890821698329136
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
640,0.11924010070954451
1792,0.07089951934081025
1216,0.07089951934081025
1152,0.032227054245822846
512,0.00966811627374685
1344,0.029004348821240557
192,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.012890821698329136
320,0.016113527122911423
256,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.003222705424582284
256,0.0193362325474937
448,0.022558937972075987
320,0.00966811627374685
192,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
192,0.016113527122911423
384,0.0193362325474937
320,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
192,0.016113527122911423
448,0.022558937972075987
256,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
384,0.016113527122911423
256,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.032227054245822846
384,0.025781643396658272
384,0.022558937972075987
384,0.025781643396658272
256,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
192,0.012890821698329136
320,0.012890821698329136
192,0.006445410849164568
128,0.0
0,0.0
0,0.0
0,0.0
64,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.012890821698329136
320,0.016113527122911423
192,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.0193362325474937
384,0.0193362325474937
320,0.012890821698329136
192,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
64,0.003222705424582284
64,0.003222705424582284
64,0.0
64,0.012890821698329136
448,0.12568551155870908
1920,0.06767681391622797
896,0.0386724650949874
448,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.016113527122911423
320,0.012890821698329136
128,0.006445410849164568
128,0.0
64,0.003222705424582284
0,0.0
0,0.003222705424582284
64,0.0
0,0.003222705424582284
64,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
384,0.016113527122911423
256,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
192,0.08056763561455711
1088,0.0386724650949874
640,0.041895170519569695
832,0.032227054245822846
320,0.006445410849164568
576,0.041895170519569695
384,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.016113527122911423
384,0.0193362325474937
320,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
448,0.0193362325474937
256,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
384,0.016113527122911423
192,0.00966811627374685
192,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
320,0.0193362325474937
384,0.016113527122911423
256,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
320,0.0193362325474937
384,0.012890821698329136
192,0.006445410849164568
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.012890821698329136
320,0.0193362325474937
384,0.012890821698329136
192,0.006445410849164568
64,0.0
0,0.0
0,0.0
640,0.016113527122911423
1344,0.0386724650949874
384,0.006445410849164568
512,0.00966811627374685
0,0.0
0,0.0
64,0.0193362325474937
384,0.025781643396658272
320,0.00966811627374685
64,0.012890821698329136
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
320,0.012890821698329136
256,0.012890821698329136
320,0.012890821698329136
128,0.003222705424582284
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.012890821698329136
832,0.032227054245822846
640,0.025781643396658272
256,0.003222705424582284
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
320,0.0193362325474937
448,0.022558937972075987
320,0.00966811627374685
128,0.003222705424582284
0,0.0
0,0.0
1472,0.06767681391622797
704,0.022558937972075987
256,0.00966811627374685
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
320,0.016113527122911423
384,0.00966811627374685
192,0.003222705424582284
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
64,0.0
0,0.003222705424582284
128,0.012890821698329136
320,0.025781643396658272
448,0.016113527122911423
192,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.012890821698329136
384,0.0193362325474937
256,0.006445410849164568
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
1664,0.12890821698329138
1728,0.05478599221789883
832,0.051563286793316544
640,0.025781643396658272
256,0.003222705424582284
0,0.006445410849164568
192,0.0193362325474937
384,0.016113527122911423
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.012890821698329136
320,0.016113527122911423
192,0.006445410849164568
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
320,0.0193362325474937
384,0.0193362325474937
256,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
320,0.022558937972075987
448,0.0193362325474937
256,0.00966811627374685
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00966811627374685
320,0.0193362325474937
384,0.016113527122911423
192,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.012890821698329136
320,0.022558937972075987
384,0.016113527122911423
256,0.00966811627374685
128,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
320,0.0193362325474937
384,0.012890821698329136
192,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.025781643396658272
384,0.035449759670405125
640,0.012890821698329136
64,0.006445410849164568
128,0.003222705424582284
0,0.0
192,0.022558937972075987
448,0.022558937972075987
256,0.012890821698329136
64,0.00966811627374685
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
256,0.029004348821240557
256,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.012890821698329136
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.025781643396658272
1152,0.041895170519569695
640,0.025781643396658272
256,0.003222705424582284
64,0.0
0,0.0
0,0.0
0,0.006445410849164568
64,0.022558937972075987
192,0.025781643396658272
320,0.006445410849164568
192,0.006445410849164568
0,0.00966811627374685
384,0.025781643396658272
576,0.029004348821240557
512,0.06767681391622797
2624,0.09023575188830395
1024,0.016113527122911423
512,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.00966811627374685
256,0.012890821698329136
192,0.006445410849164568
0,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
128,0.012890821698329136
128,0.0
64,0.025781643396658272
128,0.0
0,0.0
192,0.016113527122911423
320,0.016113527122911423
320,0.012890821698329136
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
320,0.016113527122911423
256,0.006445410849164568
128,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
4160,0.16758068207827878
2496,0.08701304646372167
1344,0.08701304646372167
1088,0.0193362325474937
0,0.0193362325474937
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
256,0.016113527122911423
256,0.006445410849164568
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.016113527122911423
384,0.0193362325474937
320,0.00966811627374685
192,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
192,0.016113527122911423
448,0.022558937972075987
320,0.012890821698329136
192,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
256,0.0193362325474937
448,0.022558937972075987
320,0.012890821698329136
192,0.006445410849164568
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
256,0.016113527122911423
448,0.0193362325474937
256,0.00966811627374685
192,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.006445410849164568
0,0.09668116273746853
1536,0.05478599221789883
576,0.012890821698329136
0,0.016113527122911423
64,0.016113527122911423
320,0.022558937972075987
320,0.032227054245822846
448,0.012890821698329136
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0386724650949874
640,0.012890821698329136
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
256,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
384,0.048340581368734266
704,0.025781643396658272
384,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
448,0.006445410849164568
128,0.025781643396658272
256,0.003222705424582284
128,0.016113527122911423
448,0.029004348821240557
576,0.022558937972075987
384,0.06445410849164569
2048,0.05478599221789883
384,0.0
384,0.0
0,0.0
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
64,0.00966811627374685
256,0.016113527122911423
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016113527122911423
448,0.006445410849164568
320,0.006445410849164568
0,0.0
0,0.0
256,0.0193362325474937
448,0.0193362325474937
256,0.00966811627374685
64,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
128,0.00966811627374685
320,0.012890821698329136
192,0.006445410849164568
128,0.003222705424582284
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003222705424582284
0,0.0
0,0.0
0,0.006445410849164568
256,0.0193362325474937
384,0.012890821698329136
128,0.003222705424582284
1728,0.09990386816205081
3136,0.09668116273746853
896,0.045117875944151974
1344,0.058008697642481115
704,0.012890821698329136
64,0.0
128,0.0
0,0.0
0,0.0
0,0.003222705424582284
128,0.012890821698329136
